Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
SurPro,simple,SURS2M2030,SURS2M2030,"SurPro 20-30"" Magnesium Double Sided Stilt (SURS2M2030)",1,0,visible,"SurPro S2 20-30"" magnesium stilts feature a double-sided pole design for maximum lateral stability and reduced fatigue. Fully adjustable for a custom fit, these durable stilts are built for professional drywall applications.","<p><strong>SurPro 20-30"" Magnesium Double Sided Stilt (SURS2M2030)</strong> provides a stable, high-performance platform for drywall contractors requiring extended reach. The double-sided pole configuration minimizes lateral sway and twisting, ensuring a secure stance during ceiling installation, taping, or finishing tasks. Constructed from a lightweight magnesium alloy, these stilts reduce operator fatigue while maintaining the structural integrity necessary for daily, heavy-duty site use.</p><p>The S2 series incorporates an ergonomic design that adapts to the user's natural movement. The 360-degree wraparound leg bands distribute pressure evenly, while the adjustable footbed, calf height, and lean tension settings allow for a personalized fit that supports biomechanical efficiency throughout the workday.</p><p><strong>Features:</strong></p><ul><li><strong>Interlock Safety System:</strong> Patented redundancy mechanism secures critical stress points to ensure operational safety.</li><li><strong>Hex-Extruded Frame:</strong> Hexagonal geometry maximizes structural rigidity while keeping the overall weight low for extended wear.</li><li><strong>Double-Clamshell Design:</strong> Prevents common twisting motions, providing superior lateral stability compared to single-pole alternatives.</li><li><strong>Precision Adjustability:</strong> Offers full customization of leg band position, footplate length, and forward/backward lean tension.</li><li><strong>High-Traction Soles:</strong> Industrial-grade, non-marking rubber soles provide reliable grip across various residential and commercial flooring surfaces.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>Model</td><td>S2 Magnesium Double Sided</td></tr><tr><td>SKU</td><td>SURS2M2030</td></tr><tr><td>Height Range</td><td>20"" - 30""</td></tr><tr><td>Max Load Capacity</td><td>225 lbs (per pair)</td></tr><tr><td>Frame Material</td><td>Magnesium Alloy</td></tr><tr><td>Safety System</td><td>Interlock Enhanced Safety System</td></tr><tr><td>Sole Type</td><td>Non-marking, High-Grip Rubber</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilts,"SurPro, drywall stilts, magnesium stilts, 20-30 inch stilts, SURS2M2030, double sided stilts, adjustable stilts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-20-30-inch-magnesium-double-sided-stilt-SURS2M2030-01.webp,,,,,,,,,941,Brand,SurPro,1,1,0,,,,,0,"SurPro 20-30"" Magnesium Double Sided Drywall Stilts - SURS2M2030","Experience superior stability with SurPro S2 Magnesium Stilts. Double-sided pole design reduces lateral sway, while magnesium alloy minimizes weight.",
SurPro,simple,SURSS1001,SURSS1001,SurPro Stilt Hardware Kit (SURSS1001),1,0,visible,SurPro Stilt Hardware Kit (SURSS1001) restores stability and smooth operation to your stilts with 8 sets of nuts &amp; bolts and 16 leg bearings.,"<p><strong>SurPro Stilt Hardware Kit (SURSS1001)</strong> provides the essential components required to maintain the structural integrity and operational safety of your professional-grade stilts. This comprehensive maintenance set is engineered to replace worn fasteners and bearings, ensuring your equipment continues to deliver the precision balance and stability necessary for demanding high-altitude tasks. By addressing friction and mechanical wear, this kit helps extend the service life of your SurPro stilt system and keeps you performing at your best on the job site.</p><p><strong>Features:</strong></p><ul><li><strong>Comprehensive Maintenance:</strong> Includes a complete set of high-strength hardware to secure critical connection points and maintain structural rigidity.</li><li><strong>Smooth Operation:</strong> Contains premium leg bearings designed to restore fluid motion and minimize friction during use.</li><li><strong>Direct Compatibility:</strong> Specifically curated for SurPro stilt systems to ensure a precise, hassle-free installation.</li><li><strong>Professional Grade:</strong> Built to withstand the rigorous mechanical stress of daily construction and drywall environments.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1001</td></tr><tr><td>Includes</td><td>8 sets of nuts &amp; bolts, 16 leg bearings</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, stilt parts, hardware kit, SURSS1001, stilt maintenance, nuts and bolts, leg bearings",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-stilt-hardware-kit-SURSS1001-01.webp,,,,,,,,,952,Brand,SurPro,1,1,0,,,,,0,SurPro Stilt Hardware Maintenance Kit - SURSS1001,Restore stability to your stilts with the SurPro SURSS1001 Hardware Kit. Includes 8 sets of nuts & bolts and 16 leg bearings for professional maintenance.,
SurPro,simple,SURSS1002B,SURSS1002B,SurPro Single Sided Stilts Strap Kit (SURSS1002B),1,0,visible,"Complete replacement strap kit for all SurPro single-sided stilts. Includes leg, arch, and toe straps with all necessary mounting hardware for a secure fit.","<p><strong>SurPro Single Sided Stilts Strap Kit (SURSS1002B)</strong> provides a complete replacement solution to maintain the safety and operational integrity of your stilt system. This kit is engineered to replace worn or damaged components, ensuring a secure, stable fit that minimizes movement and fatigue during extended use on the job site. Each strap is constructed for high-durability performance, capable of withstanding the rigors of daily drywall and construction environments.</p><p><strong>Features:</strong></p><ul><li><strong>Comprehensive Replacement:</strong> Includes a full set of leg, arch, and toe straps to fully refresh your single-sided stilt system.</li><li><strong>Secure Fastening:</strong> High-quality buckles are integrated into each strap to maintain consistent tension and prevent slippage.</li><li><strong>Durable Construction:</strong> Materials are selected for long-term resistance to wear and tear in demanding professional settings.</li><li><strong>Complete Hardware Included:</strong> Supplied with all necessary screws and washers for a straightforward, secure installation.</li><li><strong>Universal Compatibility:</strong> Designed specifically to fit all standard SurPro single-sided stilt models.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1002B</td></tr><tr><td>Compatibility</td><td>All Single Sided Stilts</td></tr><tr><td>Color</td><td>Black</td></tr><tr><td>Set Includes</td><td>2 Leg Band Straps (HS104S-B), 2 Arch Straps (HS107S), 2 Toe Straps (HS108W), Mounting Hardware</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, stilt straps, strap kit, SURSS1002B, single sided stilt parts, stilt maintenance",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-single-sided-stilts-strap-kit-SURSS1002B-01.webp,,,,,,,,,951,Brand,SurPro,1,1,0,,,,,0,SurPro Single Sided Stilt Strap Kit (Black) - SURSS1002B,"Complete replacement strap solution for SurPro single-sided stilts. Includes leg, arch, and toe straps with heavy-duty buckles and mounting hardware.",
SurPro,simple,SURSS1003,SURSS1003,SurPro Super Grip Floor Plate Kit (SURSS1003),1,0,visible,"SurPro Super Grip Floor Plate Kit (SURSS1003) provides a pair of high-traction replacement plates for S1 and S2 stilts, ensuring stable footing on any surface.","<p><strong>SurPro Super Grip Floor Plate Kit (SURSS1003)</strong> restores factory-level stability and traction to your stilts. These replacement plates feature high-friction soles engineered to maintain a secure footing on diverse job site surfaces, from smooth concrete to finished flooring.</p><p>Designed for seamless integration, this kit ensures your equipment remains reliable during intensive drywall, painting, and construction tasks. Replacing worn components with these durable plates maintains the balance and safety required for professional work at height.</p><p><strong>Features:</strong></p><ul><li><strong>High-Friction Traction:</strong> Specialized sole material maximizes surface contact to reduce the risk of slippage.</li><li><strong>Broad Compatibility:</strong> Engineered to fit both single and double-sided SurPro S1 and S2 stilt series.</li><li><strong>Industrial Durability:</strong> Constructed to withstand the rigors of daily, heavy-duty use in demanding environments.</li><li><strong>Efficient Maintenance:</strong> Designed for straightforward installation to minimize equipment downtime.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1003</td></tr><tr><td>Compatibility</td><td>SurPro S1 &amp; S2 (Single &amp; Double Sided)</td></tr><tr><td>Includes</td><td>1 Pair of Floor Plates</td></tr><tr><td>Material</td><td>High-Friction Composite/Metal</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, floor plates, stilt parts, SURSS1003, super grip soles, stilt maintenance, traction plates",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-super-grip-floor-plate-kit-SURSS1003-01.webp,,,,,,,,,957,Brand,SurPro,1,1,0,,,,,0,SurPro Super Grip Floor Plate Kit - SURSS1003 | High-Traction,Restore factory-level traction with the SurPro SURSS1003 Floor Plate Kit. High-friction soles ensure secure footing on smooth concrete and finished floors.,
SurPro,simple,SURSS1004O,SURSS1004O,SurPro Main Body Spring Kit (SURSS1004O),1,0,visible,SurPro Main Body Spring Kit (SURSS1004O) restores stilt tension and stability. Includes two springs and HS145W-O hardware for one full pair of stilts.,"<p><strong>SurPro Main Body Spring Kit (SURSS1004O)</strong> restores the original tension and structural responsiveness of your drywall stilts. This comprehensive maintenance set provides the necessary components to service one full pair of stilts, ensuring consistent stability and a natural walking motion during extended use on the job site.</p><p>Engineered to meet rigorous professional standards, this kit replaces fatigued or worn springs to eliminate performance loss. The included hardware ensures a precise fit, allowing for straightforward installation and minimal downtime when maintaining your equipment.</p><p><strong>Features:</strong></p><ul><li><strong>Complete Maintenance Solution:</strong> Includes two high-tension springs and all required mounting hardware to service a full pair of stilts.</li><li><strong>Optimized Performance:</strong> Restores original spring-back action, reducing user fatigue and improving balance.</li><li><strong>Professional Grade:</strong> Manufactured for durability and consistent tension under demanding construction conditions.</li><li><strong>Genuine Compatibility:</strong> Specifically configured for seamless integration with SurPro stilt systems using the HS145W-O hardware specification.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1004O</td></tr><tr><td>Hardware Specification</td><td>HS145W-O</td></tr><tr><td>Set Includes</td><td>2 Springs, Mounting Hardware</td></tr><tr><td>Application</td><td>One pair of stilts</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, stilt springs, spring kit, SURSS1004O, stilt parts, stilt maintenance, main body springs",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-main-body-spring-kit-SURSS1004O-01.webp,,,,,,,,,948,Brand,SurPro,1,1,0,,,,,0,SurPro Main Body Spring Kit - SURSS1004O | Stilt Repair,Restore stilt tension and structural responsiveness with the SurPro SURSS1004O Spring Kit. Includes two high-tension springs and mounting hardware.,
SurPro,simple,SURSS1005FB,SURSS1005FB,SurPro Wraparound Leg Band Kit w/ Black Strap (SURSS1005FB),1,0,visible,"SurPro Wraparound Leg Band Kit (Pair) includes two wraparound bands, two black leg straps, and a complete bolt kit for secure stilt maintenance.","<p>SurPro Wraparound Leg Band Kit (SURSS1005FB) provides essential support and stability for drywall stilts. This kit replaces worn components to ensure a secure, ergonomic fit, effectively distributing pressure to reduce fatigue during extended periods of use on the job site.</p><p>Engineered for durability, the assembly includes high-grade wraparound bands and heavy-duty black straps that maintain tension for a non-slip experience. The included corrosion-resistant hardware ensures a reliable, long-lasting connection, maintaining the structural integrity of your equipment.</p><p><strong>Features:</strong></p><ul><li><strong>Ergonomic Design:</strong> Distributes pressure evenly across the leg to minimize discomfort during long shifts.</li><li><strong>Corrosion-Resistant Hardware:</strong> Includes high-quality fasteners, washers, and nuts for a secure, stable connection.</li><li><strong>Professional Finish:</strong> Features sleek black straps that provide a clean, professional aesthetic.</li><li><strong>SurPro Compatibility:</strong> Engineered specifically for seamless integration with SurPro stilt systems.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1005FB</td></tr><tr><td>Quantity</td><td>1 Pair</td></tr><tr><td>Set Includes</td><td>2 x Wraparound Leg Bands (HS101W-F), 2 x Black Leg Band Straps (HS104S-B), 4 x Bolts, 8 x Washers, 4 x Nuts (SS134)</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, leg bands, stilt parts, SURSS1005FB, wraparound bands, stilt straps, stilt maintenance",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-wraparound-leg-band-kit-with-black-strap-SURSS1005FB-01.webp,,,,,,,,,959,Brand,SurPro,1,1,0,,,,,0,SurPro Wraparound Leg Band Kit (Black Straps) - SURSS1005FB,"Ensure an ergonomic fit with the SurPro SURSS1005FB Leg Band Kit. Includes wraparound bands, heavy-duty black straps, and corrosion-resistant hardware.",
SurPro,simple,SURSS1005P,SURSS1005P,SurPro Plastic Leg Band Kit for Single Sided Stilts (SURSS1005P),1,0,visible,"SurPro Plastic Leg Band Kit (SURSS1005P) offers a comfortable, flexible nylon upgrade for single-sided stilts. Includes two bands, two straps, and hardware.","<p><strong>SurPro Plastic Leg Band Kit for Single Sided Stilts (SURSS1005P)</strong> provides a durable, ergonomic upgrade for contractors seeking improved comfort during extended periods on stilts. These high-durability nylon bands offer a flexible, forgiving fit that conforms to the leg, effectively reducing the fatigue often associated with rigid, traditional aluminum components. The kit includes wider straps designed to distribute pressure evenly, minimizing chafing and enhancing stability throughout the workday.</p><p>This comprehensive assembly is engineered for seamless integration with Sur-Stilts and Sur-Mag models. While compatible with newer generation S1 and S1X stilts, these bands serve as a comfortable, non-OEM alternative to standard wraparound components, ensuring a personalized fit for professional drywallers, painters, and installers.</p><p><strong>Features:</strong></p><ul><li><strong>Flexible Nylon Construction:</strong> High-durability material provides a lightweight, forgiving interface compared to standard metal bands.</li><li><strong>Ergonomic Design:</strong> Wider straps reduce localized pressure points, significantly improving comfort during long shifts.</li><li><strong>Complete Assembly:</strong> Includes all necessary components for a full replacement, ensuring a straightforward installation process.</li><li><strong>Broad Compatibility:</strong> Designed to fit Sur-Stilts and Sur-Mag models, with functional compatibility for S1 and S1X series.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1005P</td></tr><tr><td>Material</td><td>High-Durability Nylon</td></tr><tr><td>Compatibility</td><td>Sur-Stilts, Sur-Mag, S1, S1X</td></tr><tr><td>Includes</td><td>2x Flex Leg Bands (HS101W-F), 2x Leg Band Straps (HS104S-B), 1x Bolt Kit (SS134)</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, leg bands, stilt parts, SURSS1005P, plastic leg bands, nylon leg bands, stilt upgrade",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-plastic-leg-band-kit-for-single-sided-stilts-SURSS1005P-01.webp,,,,,,,,,950,Brand,SurPro,1,1,0,,,,,0,SurPro Plastic Leg Band Kit for Single Sided Stilts - SURSS1005P,"Ergonomic nylon upgrade for SurPro single-sided stilts. Flexible, forgiving fit reduces fatigue and chafing during extended periods on stilts.",
SurPro,simple,SURSS1006,SURSS1006,SurPro Key & Lock Side Pole Clamp & Bracket Kit (SURSS1006),1,0,visible,"SurPro Key &amp; Lock Side Pole Clamp and Bracket Kit (SURSS1006) for S1 and S1X stilts. Includes a complete pair of clamps, brackets, and bolt assemblies to restore stilt stability.","<p><strong>SurPro Key &amp; Lock Side Pole Clamp &amp; Bracket Kit (SURSS1006)</strong> restores the structural integrity and operational stability of your drywall stilts. This comprehensive hardware set replaces worn or damaged components, ensuring your side poles remain securely locked in place during high-altitude work.</p><p>Engineered specifically for SurPro S1 and S1X stilt models, this kit provides a precise fit that eliminates unwanted movement and height slippage. Each component is manufactured to withstand the demanding conditions of daily construction environments, helping you maintain safety and performance on the job site.</p><p><strong>Features:</strong></p><ul><li><strong>Complete Hardware Refresh:</strong> Includes a full set of two side pole clamps, two outer metal clamp brackets, and two side pole bolt assemblies.</li><li><strong>Precision Compatibility:</strong> Designed for seamless integration with SurPro S1 and S1X stilt models.</li><li><strong>Enhanced Stability:</strong> Effectively locks side poles to prevent slippage and maintain consistent height settings.</li><li><strong>Professional Durability:</strong> Built from high-quality materials to endure the rigors of heavy-duty drywall and painting applications.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1006</td></tr><tr><td>Compatibility</td><td>S1 &amp; S1X Stilts</td></tr><tr><td>Kit Quantity</td><td>Pair</td></tr><tr><td>Includes</td><td>2x Side Pole Clamps (HP129W), 2x Outer Metal Clamp Brackets, 2x Side Pole Bolt Assemblies (HS124W)</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, side pole clamp, bracket kit, SURSS1006, stilt parts, S1 stilt parts, S1X stilt parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-key-and-lock-side-pole-clamp-and-bracket-kit-SURSS1006-01.webp,,,,,,,,,947,Brand,SurPro,1,1,0,,,,,0,SurPro Side Pole Clamp & Bracket Kit - SURSS1006 | S1 & S1X,"Restore structural integrity to your SurPro S1 or S1X stilts. This kit includes clamps, brackets, and bolt assemblies to securely lock side poles.",
SurPro,simple,SURSS1007,SURSS1007,SurPro Nylon Sleeve Kit (SURSS1007),1,0,visible,SurPro Nylon Sleeve Kit (SURSS1007) restores smooth joint articulation to your stilts. Includes four top (HS148M) and four bottom (HS149M) industrial-grade nylon sleeves.,"<p><strong>SurPro Nylon Sleeve Kit (SURSS1007)</strong> provides a complete maintenance solution for restoring smooth articulation and stability to your stilt systems. These high-grade nylon components are engineered to exact tolerances, ensuring a precise fit that minimizes joint drag and maintains consistent performance during demanding drywall, painting, or ceiling installation tasks.</p><p>Constructed from industrial-grade, wear-resistant material, these sleeves are built to withstand the daily rigors of professional job sites. Replacing worn components with this kit ensures your equipment operates with factory-standard fluidity, supporting safety and efficiency throughout the lifespan of your stilts.</p><p><strong>Features:</strong></p><ul><li><strong>Comprehensive Maintenance:</strong> Includes a full set of four top and four bottom sleeves to service one complete pair of stilts.</li><li><strong>Industrial Durability:</strong> Manufactured from high-density nylon to resist wear and maintain structural integrity under heavy use.</li><li><strong>Optimized Motion:</strong> Reduces friction within the stilt joints for quieter, smoother operation and improved balance.</li><li><strong>Exact Compatibility:</strong> Designed specifically for SurPro stilt systems, allowing for straightforward installation without modifications.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1007</td></tr><tr><td>Material</td><td>Industrial Nylon</td></tr><tr><td>Compatibility</td><td>SurPro Stilts</td></tr><tr><td>Includes</td><td>4x Top Sleeve (HS148M), 4x Bottom Sleeve (HS149M)</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, nylon sleeves, stilt parts, SURSS1007, stilt maintenance, joint sleeves, stilt repair",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-nylon-sleeve-kit-SURSS1007-01.webp,,,,,,,,,949,Brand,SurPro,1,1,0,,,,,0,SurPro Industrial Nylon Sleeve Kit - SURSS1007 | 8-Piece,Restore smooth joint articulation to your SurPro stilts with the SURSS1007 Nylon Sleeve Kit. Includes 8 industrial-grade sleeves for a complete pair.,
SurPro,simple,SURSS1008,SURSS1008,SurPro Wing Bolt Kit (SURSS1008),1,0,visible,"Maintain stilt stability with this replacement wing bolt kit, featuring an integrated stop and spring washer system to prevent loosening.","<p><strong>SurPro Wing Bolt Kit (SURSS1008)</strong> provides the essential hardware required to maintain the structural stability of your drywall stilts. These replacement bolts utilize a specialized stop and spring washer configuration to eliminate loosening caused by vibration and mechanical stress during daily operation. By ensuring a secure, locked-in fit, this kit protects the stilt frame from premature wear and maintains consistent performance at height.</p><p><strong>Features:</strong></p><ul><li><strong>Integrated Washer System:</strong> Includes precision-matched stop and spring washers to prevent bolt back-off and protect equipment surfaces.</li><li><strong>Genuine SurPro Engineering:</strong> Manufactured to exact tolerances for seamless integration with standard SurPro stilt systems.</li><li><strong>High-Durability Construction:</strong> Built to withstand the rigors of professional job sites and constant movement.</li><li><strong>Complete Maintenance Solution:</strong> Contains all necessary hardware to restore four connection points on your stilts.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1008</td></tr><tr><td>Washer Type</td><td>Stop/Spring Combo</td></tr><tr><td>Compatibility</td><td>SurPro Stilt Systems</td></tr><tr><td>Includes</td><td>4 Wing Bolts, 4 Washers</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, wing bolts, stilt parts, SURSS1008, stilt maintenance, bolt kit, spring washer bolts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-wing-bolt-kit-SURSS1008-01.webp,,,,,,,,,958,Brand,SurPro,1,1,0,,,,,0,SurPro Wing Bolt Kit with Stop/Spring Washers - SURSS1008,Maintain stilt stability with the SurPro SURSS1008 Wing Bolt Kit. Specialized washer configuration prevents loosening caused by vibration and stress.,
SurPro,simple,SURSS1009,SURSS1009,SurPro Heel Bracket Kit (SURSS1009),1,0,visible,"Maintain stilt stability with this genuine SurPro replacement kit. Includes two adjustable heel brackets and four mounting screws for a complete, factory-spec repair.","<p><strong>SurPro Heel Bracket Kit (SURSS1009)</strong> restores the structural integrity and balance of your professional stilts. These OEM replacement components are engineered to withstand the high-impact demands of daily construction work, ensuring your equipment maintains factory-standard performance and safety.</p><p>Designed for precise calibration, this kit allows for a customized fit that reduces operator fatigue during extended use. By utilizing genuine SurPro parts, you ensure seamless compatibility and reliable support for your drywall stilts.</p><p><strong>Features:</strong></p><ul><li><strong>OEM Compatibility:</strong> Manufactured specifically for SurPro stilts to guarantee a precise, factory-standard fit.</li><li><strong>Complete Maintenance Set:</strong> Includes all necessary hardware for a quick, straightforward installation.</li><li><strong>Durable Build:</strong> Constructed from high-strength materials to endure the rigors of professional job sites.</li><li><strong>Adjustable Support:</strong> Provides critical heel stability, allowing for personalized calibration to improve balance and comfort.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1009</td></tr><tr><td>Compatibility</td><td>Genuine SurPro Stilts</td></tr><tr><td>Includes</td><td>2 x Heel Brackets, 4 x HS110W Screws</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, heel bracket, stilt parts, SURSS1009, stilt maintenance, bracket kit, stilt repair",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-heel-bracket-kit-SURSS1009-01.webp,,,,,,,,,946,Brand,SurPro,1,1,0,,,,,0,SurPro Heel Bracket Maintenance Kit - SURSS1009 | OEM,Restore heel stability and balance with the SurPro SURSS1009 Heel Bracket Kit. Includes two adjustable brackets and four mounting screws for factory-spec repair.,
SurPro,simple,SURSS1010L,SURSS1010L,SurPro Double Sided Stilts Leg Band Kit (SURSS1010L),1,0,visible,SurPro Left Leg Band replacement kit for standard Double-Sided Stilts. Restores stability and safety for S2 series models (excluding S2X).,"<p><strong>SurPro Double Sided Stilts Leg Band Kit (SURSS1010L)</strong> provides a direct replacement for worn or damaged components on your existing equipment. This OEM-grade part ensures the structural integrity and stability required for safe operation during overhead drywall and ceiling installations. By maintaining your gear with factory-specified parts, you minimize equipment downtime and ensure consistent performance on the job site.</p><p>This kit is engineered for a precise fit on all standard SurPro Double-Sided Stilts, excluding the S2X model which requires the specialized Rocker Leg Band system. The installation process is straightforward, allowing for quick field repairs without specialized tools.</p><p><strong>Features:</strong></p><ul><li><strong>OEM Quality:</strong> Manufactured to original factory specifications for guaranteed compatibility and reliable performance.</li><li><strong>Safety Focused:</strong> Restores proper tension and support, preventing instability while working at height.</li><li><strong>Durable Build:</strong> Constructed to withstand the high-stress demands of daily professional construction environments.</li><li><strong>Efficient Maintenance:</strong> Designed for rapid installation to keep your workflow moving with minimal interruption.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>SurPro</td></tr><tr><td>SKU</td><td>SURSS1010L</td></tr><tr><td>Compatibility</td><td>All SurPro Double-Sided Stilts (Excludes S2X)</td></tr><tr><td>Position</td><td>Left Leg</td></tr><tr><td>Part Type</td><td>Replacement Leg Band</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Stilts & Accessories > SurPro > Stilt Accessories,"SurPro, leg band, stilt parts, SURSS1010L, double sided stilt parts, left leg band, stilt repair",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/surpro-double-sided-stilts-leg-band-kit-SURSS1010L-01.webp,,,,,,,,,943,Brand,SurPro,1,1,0,,,,,0,SurPro Left Leg Band Kit for Double Sided Stilts - SURSS1010L,OEM replacement left leg band for SurPro S2 series stilts. Restores structural integrity and stability for safe operation during high-altitude work.,
