Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Taping Tools,C1H,C1H,Columbia 4&#39; Extendable One Handle,simple,"<p>The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the Corner Boxes, the One system allows you to lighten your load and still utilize all the finishing tools you love. Add a Tomalock adaptor and you can even use this handle with Flat Boxes if necessary. &nbsp;This One handle is all you&rsquo;ll need.</p>","The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the...",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttc1h.webp,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia Tools, C1H, drywall taping tool, finishing tool, columbia, C1HEXT, C1HS, Columbia, Handles",79,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 4&#39; Extendable One Handle | C1H,Professional drywall taping tool: Columbia 4&#39; Extendable One Handle (Part: C1H). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,C1HEXT,C1HEXT,Columbia 3&#39;-5&#39; Extendable One Handle,simple,"<p>The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the Corner Boxes, the One system allows you to lighten your load and still utilize all the finishing tools you love. Add a Tomalock adaptor and you can even use this handle with Flat Boxes if necessary. &nbsp;This One handle is all you&rsquo;ll need.</p>","The Columbia One Handle is designed to work with your Columbia products universally. From the Nail Spotters and Angleheads, to the Rollers and the...",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_05.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttc1hext.webp,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia Tools, C1HEXT, drywall taping tool, finishing tool, columbia, C1H, C1HS, Columbia, Handles",80,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 3&#39;-5&#39; Extendable One Handle | C1HEXT,Professional drywall taping tool: Columbia 3&#39;-5&#39; Extendable One Handle (Part: C1HEXT). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,C1HS,C1HS,Columbia One – C1HS,simple,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_04.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/c1h_05.webp,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia Tools, C1H, C1HEXT, C1HS, Columbia, Handles",81,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia One – C1HS | C1HS,
Columbia Taping Tools,CBNCR,CBNCR,Columbia Outside Bullnose Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>
<p>CBNCR &ndash; Bullnose = 1.750&rdquo;</p>
<h4>FEATURES:</h4>
<ul>
<li>Available in Standard, Bullnose, Wide and Micro (European)</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster....",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/corner-rollers/cbncr_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcbncr.webp,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,"Columbia Tools, CBNCR, drywall taping tool, finishing tool, columbia, Bullnose, Outside, Corner, Roller, Corner Rollers",82,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Outside Bullnose Corner Roller | CBNCR,Professional drywall taping tool: Columbia Outside Bullnose Corner Roller (Part: CBNCR). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CC,CC,Columbia Corner Cobra Adjustable Roller,simple,"<p>The Corner Cobra is an amazing time saving tool. It allows the user to roll out No-Coat and other structural corner beads at almost all inside and outside angles. We have heard back from users that it does it quicker and better, which is to us a home run. Another one of our patented products that is changing the time it takes to finish a job.</p>
<h4>FEATURES:</h4>
<ul>
<li>Works on inside and outside angles from 85 to 180 degrees</li>
<li>Sets No-Coat 350 and 425 as well as regular tapes</li>
<li>Tracks the centre and outside edge leaving only a knife feather</li>
<li>Fits Corner Roller handles</li>
<li>Shocks allow for imperfect angles and settings</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Corner Cobra is an amazing time saving tool. It allows the user to roll out No-Coat and other structural corner beads at almost all inside and...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/corner-rollers/cc_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/corner-rollers/cc_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcc.webp,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,"Columbia Tools, CC, drywall taping tool, finishing tool, columbia, Corner, Cobra, Corner Rollers",83,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Corner Cobra Adjustable Roller | CC,Professional drywall taping tool: Columbia Corner Cobra Adjustable Roller (Part: CC). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CEXT90,CEXT90,Columbia External 90 Mud Applicator,simple,"<p>The Columbia External 90 &deg; Mud Applicator works for all sizes of outside bead as it puts out 3 layers of mud, one in the middle, and one on each side. The amount of pressure applied to the tube will dictate how much mud you need for larger or smaller bead. These applicators are machined from solid billet aluminum and are very accurate as their Delrin wheels glide along the wall.</p>
<h4>FEATURES:</h4>
<ul>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","The Columbia External 90 &deg; Mud Applicator works for all sizes of outside bead as it puts out 3 layers of mud, one in the middle, and one on eac...",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/applicators/cext90_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/applicators/cext90_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/applicators/cext90_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcext90.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CEXT90, drywall taping tool, finishing tool, columbia, External, Corner, Applicator, Applicators",84,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia External 90 Mud Applicator | CEXT90,Professional drywall taping tool: Columbia External 90 Mud Applicator (Part: CEXT90). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CF1B,CF1B,Columbia Direct Plate - Flusher,simple,<p>Columbia Direct Plate - Flusher</p>,Columbia Direct Plate - Flusher...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcf1b.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CF1B, drywall taping tool, finishing tool, columbia",85,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Direct Plate - Flusher | CF1B,Professional drywall taping tool: Columbia Direct Plate - Flusher (Part: CF1B). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CF4L,CF4L,Columbia Ball Spring Long Flusher,simple,<p>Columbia Ball Spring Long Flusher</p>,Columbia Ball Spring Long Flusher...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcf4l.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CF4L, drywall taping tool, finishing tool, columbia",86,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Ball Spring Long Flusher | CF4L,Professional drywall taping tool: Columbia Ball Spring Long Flusher (Part: CF4L). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB15,CFB15,Columbia Door Hinge,simple,<p>Columbia Door Hinge</p>,Columbia Door Hinge...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb15.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB15, drywall taping tool, finishing tool, columbia",87,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Door Hinge | CFB15,Professional drywall taping tool: Columbia Door Hinge (Part: CFB15). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB16,CFB16,Columbia Nylatron Bushing,simple,<p>Columbia Nylatron Bushing</p>,Columbia Nylatron Bushing...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb16.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB16, drywall taping tool, finishing tool, columbia",88,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Nylatron Bushing | CFB16,Professional drywall taping tool: Columbia Nylatron Bushing (Part: CFB16). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB1A,CFB1A,Columbia Hinge Seal,simple,<p>Columbia Hinge Seal</p>,Columbia Hinge Seal...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb1a.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB1A, drywall taping tool, finishing tool, columbia",89,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Hinge Seal | CFB1A,Professional drywall taping tool: Columbia Hinge Seal (Part: CFB1A). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB28,CFB28,Columbia 8&#34; Roll Face,simple,"<p>Columbia 8"" Roll Face&nbsp;</p>","Columbia 8"" Roll Face&nbsp;...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb28.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB28, drywall taping tool, finishing tool, columbia",90,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 8&#34; Roll Face | CFB28,Professional drywall taping tool: Columbia 8&#34; Roll Face (Part: CFB28). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB47,CFB47,Columbia 7&#34; Pressure Door,simple,"<p>Columbia 7"" Pressure Door</p>","Columbia 7"" Pressure Door...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb47.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB47, drywall taping tool, finishing tool, columbia",91,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 7&#34; Pressure Door | CFB47,Professional drywall taping tool: Columbia 7&#34; Pressure Door (Part: CFB47). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB48,CFB48,Columbia 8&#34; Pressure Door,simple,"<p>Columbia 8"" Pressure Door</p>","Columbia 8"" Pressure Door...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb48.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB48, drywall taping tool, finishing tool, columbia",92,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 8&#34; Pressure Door | CFB48,Professional drywall taping tool: Columbia 8&#34; Pressure Door (Part: CFB48). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB6,CFB6,Columbia Mud Supply Valve Unit,simple,<p>Columbia Mud Supply Valve Unit&nbsp;</p>,Columbia Mud Supply Valve Unit&nbsp;...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb6.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB6, drywall taping tool, finishing tool, columbia",93,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Mud Supply Valve Unit | CFB6,Professional drywall taping tool: Columbia Mud Supply Valve Unit (Part: CFB6). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB77,CFB77,Columbia 7&#34; Angle Box Door Gasket,simple,"<p>Columbia 7"" Angle Box Door Gasket</p>","Columbia 7"" Angle Box Door Gasket...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb77.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB77, drywall taping tool, finishing tool, columbia",94,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 7&#34; Angle Box Door Gasket | CFB77,Professional drywall taping tool: Columbia 7&#34; Angle Box Door Gasket (Part: CFB77). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB78,CFB78,Columbia 8&#34; Door Gasket for Angle Box,simple,"<p>Columbia 8"" Door Gasket for Angle Box</p>","Columbia 8"" Door Gasket for Angle Box...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb78.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB78, drywall taping tool, finishing tool, columbia",95,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 8&#34; Door Gasket for Angle Box | CFB78,Professional drywall taping tool: Columbia 8&#34; Door Gasket for Angle Box (Part: CFB78). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB8,CFB8,Columbia Handle Mount Casting,simple,<p>Columbia Handle Mount Casting&nbsp;</p>,Columbia Handle Mount Casting&nbsp;...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb8.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB8, drywall taping tool, finishing tool, columbia",96,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Handle Mount Casting | CFB8,Professional drywall taping tool: Columbia Handle Mount Casting (Part: CFB8). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFB8A,CFB8A,Columbia ONE Angle Box Door Adaptor,simple,<p>Columbia ONE Angle Box Door Adaptor</p>,Columbia ONE Angle Box Door Adaptor...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb8a.webp,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CFB8A, drywall taping tool, finishing tool, columbia",97,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia ONE Angle Box Door Adaptor | CFB8A,Professional drywall taping tool: Columbia ONE Angle Box Door Adaptor (Part: CFB8A). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CFLT,CFLT,Columbia Flat Applicator,simple,"<p>These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted with stainless runners, this tool is built to work.</p>
<h4>FEATURES:</h4>
<ul>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted wi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/applicators/cflt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcflt.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CFLT, drywall taping tool, finishing tool, columbia, Flat, Applicators",98,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia Flat Applicator | CFLT,Professional drywall taping tool: Columbia Flat Applicator (Part: CFLT). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CHXL,CHXL,Columbia 4-8&#39; Long Extendible Handle,simple,"<p>The Columbia Long Extendible Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Long Extendible Handle is not only the lightest on the market, but also the strongest, ensuring a long life.</p>
<p>REACHLINE Extendible Handles are perfect when you just need an extra foot, or four. They also work great in smaller spaces when you need a little less length. You can adjust for your working conditions on the fly.</p>
<h4>Features:</h4>
<ul>
<li>This handle extends 4′ -8′</li>
<li>For safety reasons, this handle is not compatible with the Corner Flusher Box</li>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>","The Columbia Long Extendible Handle is a 1 and 1/4&Prime; thick design pipe. These handles are durable and extremely long lasting, all while mainta...",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/chxl_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/chxl_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttchxl.webp,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia Tools, CHXL, drywall taping tool, finishing tool, columbia, Long, Extendible, Handle, Handles",99,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 4-8&#39; Long Extendible Handle | CHXL,Professional drywall taping tool: Columbia 4-8&#39; Long Extendible Handle (Part: CHXL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CLOSETMONSTERFLATBOXHANDLE,CLOSETMONSTERFLATBOXHANDLE,Closet Monster Flat Box Handle,simple,"<p>The Columbia Closet Monster Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Closet Monster is not only the lightest on the market, but also the strongest, ensuring a long life.</p>
<p>The Closet Monster is especially useful for boxing tight areas where a longer handle will not fit. At approximately 19 inches in length, this short handle is a great option for closets and other small spaces. An adjustable wing-nut on the head will allow you to fix the box to your desired angle.</p>
<h4>Features:</h4>
<ul>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
</p>","The Columbia Closet Monster Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used…",,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/closetmonsterflatboxhandle_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/handles/closetmonsterflatboxhandle_02.webp,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia Tools, CLOSETMONSTERFLATBOXHANDLE, Closet, Monster, Flat, Handle, Handles",100,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Closet Monster Flat Box Handle | CLOSETMONSTERFLATBOXHANDLE | Columbia Tools,Professional Closet Monster Flat Box Handle by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Taping Tools,CLT,CLT,Cam Lock Tube,simple,"<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>
<h4>FEATURES:</h4>
<ul>
<li>Brass cams on a stainless steel lock ring</li>
<li>Quick remove bottom for complete cleaning</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the…,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",101,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Cam Lock Tube | CLT | Columbia Tools,Professional Cam Lock Tube by Columbia Tools. Compound Tubes drywall taping tool for contractors.
Columbia Taping Tools,CLT24,CLT24,Columbia 24&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt24.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CLT24, drywall taping tool, finishing tool, columbia, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",102,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 24&#34; Cam Lock Tube | CLT24,Professional drywall taping tool: Columbia 24&#34; Cam Lock Tube (Part: CLT24). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CLT32,CLT32,Columbia 32&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt32.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CLT32, drywall taping tool, finishing tool, columbia, CLT24, CLT42, CLT55, Lock, Tube, Compound Tubes",103,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 32&#34; Cam Lock Tube | CLT32,Professional drywall taping tool: Columbia 32&#34; Cam Lock Tube (Part: CLT32). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CLT42,CLT42,Columbia 42&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt42.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CLT42, drywall taping tool, finishing tool, columbia, CLT24, CLT32, CLT55, Lock, Tube, Compound Tubes",104,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 42&#34; Cam Lock Tube | CLT42,Professional drywall taping tool: Columbia 42&#34; Cam Lock Tube (Part: CLT42). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Taping Tools,CLT55,CLT55,Columbia 55&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/columbia-tools/images/compound-tubes/clt24_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt55.webp,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia Tools, CLT55, drywall taping tool, finishing tool, columbia, CLT24, CLT32, CLT42, Lock, Tube, Compound Tubes",105,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1,Columbia 55&#34; Cam Lock Tube | CLT55,Professional drywall taping tool: Columbia 55&#34; Cam Lock Tube (Part: CLT55). Columbia Tools quality. High-performance finishing equipment for contractors.
